color_space,descriptor,distance,normalization,k,map_score
I1I2I3,Histogram,Euclidean (L2),Min-Max,-1,0.0030798665620094
I1I2I3,Histogram,Euclidean (L2),Standardization,-1,0.0031776556776556
I1I2I3,Histogram,Euclidean (L2),Rank,-1,0.0020299757300918
I1I2I3,Histogram,Chebyshev,Aucune,-1,0.0026149247577819
I1I2I3,Histogram,Chebyshev,Probability,-1,0.0025265984015984
I1I2I3,Histogram,Chebyshev,Magnitude,-1,0.0035094072594072
I1I2I3,Histogram,Chebyshev,Min-Max,-1,0.0034022644022644
I1I2I3,Histogram,Chebyshev,Standardization,-1,0.0035094072594072
I1I2I3,Histogram,Chebyshev,Rank,-1,0.0025081443020311
I1I2I3,Histogram,Minkowski,Aucune,-1,0.0025307971014492
I1I2I3,Histogram,Minkowski,Probability,-1,0.0024272793785706
I1I2I3,Histogram,Minkowski,Magnitude,-1,0.0027176870748299
I1I2I3,Histogram,Minkowski,Min-Max,-1,0.0026818181818181
I1I2I3,Histogram,Minkowski,Standardization,-1,0.002798185941043
I1I2I3,Histogram,Minkowski,Rank,-1,0.0019362256754299
I1I2I3,Histogram,Khi2,Aucune,-1,0.0071428571428571
I1I2I3,Histogram,Khi2,Probability,-1,0.0071428571428571
I1I2I3,Histogram,Khi2,Magnitude,-1,0.0071428571428571
I1I2I3,Histogram,Khi2,Min-Max,-1,0.0071428571428571
I1I2I3,Histogram,Khi2,Standardization,-1,0.0016242085942467
I1I2I3,Histogram,Khi2,Rank,-1,0.0034000721500721
I1I2I3,Histogram,Histogram Intersection,Aucune,-1,0.0001310632853498
I1I2I3,Histogram,Histogram Intersection,Probability,-1,0.0001446246057311
I1I2I3,Histogram,Histogram Intersection,Magnitude,-1,0.0001307549778652
I1I2I3,Histogram,Histogram Intersection,Min-Max,-1,0.0001313096521488
I1I2I3,Histogram,Histogram Intersection,Standardization,-1,0.0001464146858598
I1I2I3,Histogram,Histogram Intersection,Rank,-1,0.0001388759881384
I1I2I3,Histogram (HSV/HSL),Manhattan (L1),Aucune,-1,0.0
I1I2I3,Histogram (HSV/HSL),Manhattan (L1),Probability,-1,0.0
I1I2I3,Histogram (HSV/HSL),Manhattan (L1),Magnitude,-1,0.0
I1I2I3,Histogram (HSV/HSL),Manhattan (L1),Min-Max,-1,0.0
I1I2I3,Histogram (HSV/HSL),Manhattan (L1),Standardization,-1,0.0
I1I2I3,Histogram (HSV/HSL),Manhattan (L1),Rank,-1,0.0
I1I2I3,Histogram (HSV/HSL),Euclidean (L2),Aucune,-1,0.0
I1I2I3,Histogram (HSV/HSL),Euclidean (L2),Probability,-1,0.0
I1I2I3,Histogram (HSV/HSL),Euclidean (L2),Magnitude,-1,0.0
I1I2I3,Histogram (HSV/HSL),Euclidean (L2),Min-Max,-1,0.0
I1I2I3,Histogram (HSV/HSL),Euclidean (L2),Standardization,-1,0.0
I1I2I3,Histogram (HSV/HSL),Euclidean (L2),Rank,-1,0.0
I1I2I3,Histogram (HSV/HSL),Chebyshev,Aucune,-1,0.0
I1I2I3,Histogram (HSV/HSL),Chebyshev,Probability,-1,0.0
I1I2I3,Histogram (HSV/HSL),Chebyshev,Magnitude,-1,0.0
I1I2I3,Histogram (HSV/HSL),Chebyshev,Min-Max,-1,0.0
I1I2I3,Histogram (HSV/HSL),Chebyshev,Standardization,-1,0.0
I1I2I3,Histogram (HSV/HSL),Chebyshev,Rank,-1,0.0
I1I2I3,Histogram (HSV/HSL),Minkowski,Aucune,-1,0.0
I1I2I3,Histogram (HSV/HSL),Minkowski,Probability,-1,0.0
I1I2I3,Histogram (HSV/HSL),Minkowski,Magnitude,-1,0.0
I1I2I3,Histogram (HSV/HSL),Minkowski,Min-Max,-1,0.0
I1I2I3,Histogram (HSV/HSL),Minkowski,Standardization,-1,0.0
I1I2I3,Histogram (HSV/HSL),Minkowski,Rank,-1,0.0
I1I2I3,Histogram (HSV/HSL),Khi2,Aucune,-1,0.0
I1I2I3,Histogram (HSV/HSL),Khi2,Probability,-1,0.0
I1I2I3,Histogram (HSV/HSL),Khi2,Magnitude,-1,0.0
I1I2I3,Histogram (HSV/HSL),Khi2,Min-Max,-1,0.0
I1I2I3,Histogram (HSV/HSL),Khi2,Standardization,-1,0.0
I1I2I3,Histogram (HSV/HSL),Khi2,Rank,-1,0.0
I1I2I3,Histogram (HSV/HSL),Histogram Intersection,Aucune,-1,0.0
I1I2I3,Histogram (HSV/HSL),Histogram Intersection,Probability,-1,0.0
I1I2I3,Histogram (HSV/HSL),Histogram Intersection,Magnitude,-1,0.0
I1I2I3,Histogram (HSV/HSL),Histogram Intersection,Min-Max,-1,0.0
I1I2I3,Histogram (HSV/HSL),Histogram Intersection,Standardization,-1,0.0
I1I2I3,Histogram (HSV/HSL),Histogram Intersection,Rank,-1,0.0
I1I2I3,Histogram Blob,Manhattan (L1),Aucune,-1,0.0025539113741801
I1I2I3,Histogram Blob,Manhattan (L1),Probability,-1,0.0023825074952894
I1I2I3,Histogram Blob,Manhattan (L1),Magnitude,-1,0.002360544217687
I1I2I3,Histogram Blob,Manhattan (L1),Min-Max,-1,0.003282738095238
I1I2I3,Histogram Blob,Manhattan (L1),Standardization,-1,0.0030281266352694
I1I2I3,Histogram Blob,Manhattan (L1),Rank,-1,0.0018141892220434
I1I2I3,Histogram Blob,Euclidean (L2),Aucune,-1,0.003276455026455
I1I2I3,Histogram Blob,Euclidean (L2),Probability,-1,0.0024041353383458
I1I2I3,Histogram Blob,Euclidean (L2),Magnitude,-1,0.0034955648926237
I1I2I3,Histogram Blob,Euclidean (L2),Min-Max,-1,0.003276455026455
I1I2I3,Histogram Blob,Euclidean (L2),Standardization,-1,0.0034955648926237
I1I2I3,Histogram Blob,Euclidean (L2),Rank,-1,0.0018048514487762
I1I2I3,Histogram Blob,Chebyshev,Aucune,-1,0.0026072744887428
I1I2I3,Histogram Blob,Chebyshev,Probability,-1,0.0045714285714285
I1I2I3,Histogram Blob,Chebyshev,Magnitude,-1,0.0026085221967574
I1I2I3,Histogram Blob,Chebyshev,Min-Max,-1,0.0026072744887428
I1I2I3,Histogram Blob,Chebyshev,Standardization,-1,0.0045714285714285
I1I2I3,Histogram Blob,Chebyshev,Rank,-1,0.0017626182360179
I1I2I3,Histogram Blob,Minkowski,Aucune,-1,0.0020471339005821
I1I2I3,Histogram Blob,Minkowski,Probability,-1,0.0023818972033257
I1I2I3,Histogram Blob,Minkowski,Magnitude,-1,0.0023818972033257
I1I2I3,Histogram Blob,Minkowski,Min-Max,-1,0.0032028726610007
I1I2I3,Histogram Blob,Minkowski,Standardization,-1,0.0023818972033257
I1I2I3,Histogram Blob,Minkowski,Rank,-1,0.0024473598963394
I1I2I3,Histogram Blob,Khi2,Aucune,-1,0.0071428571428571
I1I2I3,Histogram Blob,Khi2,Probability,-1,0.0071428571428571
I1I2I3,Histogram Blob,Khi2,Magnitude,-1,0.0071428571428571
I1I2I3,Histogram Blob,Khi2,Min-Max,-1,0.0071428571428571
I1I2I3,Histogram Blob,Khi2,Standardization,-1,0.0031002747252747
I1I2I3,Histogram Blob,Khi2,Rank,-1,0.0059642857142857
I1I2I3,Histogram Blob,Histogram Intersection,Aucune,-1,0.0001342945356841
I1I2I3,Histogram Blob,Histogram Intersection,Probability,-1,0.0001372336087787
I1I2I3,Histogram Blob,Histogram Intersection,Magnitude,-1,0.0001367613524608
I1I2I3,Histogram Blob,Histogram Intersection,Min-Max,-1,0.0001342945356841
I1I2I3,Histogram Blob,Histogram Intersection,Standardization,-1,0.0030281266352694
I1I2I3,Histogram Blob,Histogram Intersection,Rank,-1,0.0001373484341639
I1I2I3,Weighted Gradient Histogram,Manhattan (L1),Aucune,-1,0.0019023239917976
I1I2I3,Weighted Gradient Histogram,Manhattan (L1),Probability,-1,0.0016147904323019
I1I2I3,Weighted Gradient Histogram,Manhattan (L1),Magnitude,-1,0.0017032078204111
I1I2I3,Weighted Gradient Histogram,Manhattan (L1),Min-Max,-1,0.0017583800243939
I1I2I3,Weighted Gradient Histogram,Manhattan (L1),Standardization,-1,0.002663354037267
I1I2I3,Weighted Gradient Histogram,Manhattan (L1),Rank,-1,0.0002307629337687
I1I2I3,Weighted Gradient Histogram,Euclidean (L2),Aucune,-1,0.0017340406416499
I1I2I3,Weighted Gradient Histogram,Euclidean (L2),Probability,-1,0.0019038650485774
I1I2I3,Weighted Gradient Histogram,Euclidean (L2),Magnitude,-1,0.0019754406057415
I1I2I3,Weighted Gradient Histogram,Euclidean (L2),Min-Max,-1,0.0017534344546229
I1I2I3,Weighted Gradient Histogram,Euclidean (L2),Standardization,-1,0.0030575801749271
I1I2I3,Weighted Gradient Histogram,Euclidean (L2),Rank,-1,0.0066190476190476
I1I2I3,Weighted Gradient Histogram,Chebyshev,Aucune,-1,0.0019610992724611
I1I2I3,Weighted Gradient Histogram,Chebyshev,Probability,-1,0.0016978347428715
I1I2I3,Weighted Gradient Histogram,Chebyshev,Magnitude,-1,0.0017157385242347
I1I2I3,Weighted Gradient Histogram,Chebyshev,Min-Max,-1,0.0032470538720538
I1I2I3,Weighted Gradient Histogram,Chebyshev,Standardization,-1,0.0017365353874706
I1I2I3,Weighted Gradient Histogram,Chebyshev,Rank,-1,0.0016955604826891
I1I2I3,Weighted Gradient Histogram,Minkowski,Aucune,-1,0.0017755291637279
I1I2I3,Weighted Gradient Histogram,Minkowski,Probability,-1,0.0020340136054421
I1I2I3,Weighted Gradient Histogram,Minkowski,Magnitude,-1,0.0016012747871161
I1I2I3,Weighted Gradient Histogram,Minkowski,Min-Max,-1,0.0017560097551004
I1I2I3,Weighted Gradient Histogram,Minkowski,Standardization,-1,0.0016731108397775
I1I2I3,Weighted Gradient Histogram,Minkowski,Rank,-1,0.0016920648417806
I1I2I3,Weighted Gradient Histogram,Khi2,Aucune,-1,0.0071428571428571
I1I2I3,Weighted Gradient Histogram,Khi2,Probability,-1,0.0071428571428571
I1I2I3,Weighted Gradient Histogram,Khi2,Magnitude,-1,0.0071428571428571
I1I2I3,Weighted Gradient Histogram,Khi2,Min-Max,-1,0.0071428571428571
I1I2I3,Weighted Gradient Histogram,Khi2,Standardization,-1,0.0017596037327006
I1I2I3,Weighted Gradient Histogram,Khi2,Rank,-1,0.0071428571428571
I1I2I3,Weighted Gradient Histogram,Histogram Intersection,Aucune,-1,0.0002906509358444
I1I2I3,Weighted Gradient Histogram,Histogram Intersection,Probability,-1,0.0002431981852017
I1I2I3,Weighted Gradient Histogram,Histogram Intersection,Magnitude,-1,0.0004409776731205
I1I2I3,Weighted Gradient Histogram,Histogram Intersection,Min-Max,-1,0.0004198235450402
I1I2I3,Weighted Gradient Histogram,Histogram Intersection,Standardization,-1,0.0003130442911275
I1I2I3,Weighted Gradient Histogram,Histogram Intersection,Rank,-1,0.0002461906744685
I1I2I3,Statistics,Manhattan (L1),Aucune,-1,0.0026656491656491
I1I2I3,Statistics,Manhattan (L1),Probability,-1,0.0028023088023088
I1I2I3,Statistics,Manhattan (L1),Magnitude,-1,0.0026781257957728
I1I2I3,Statistics,Manhattan (L1),Min-Max,-1,0.0025762620837808
I1I2I3,Statistics,Manhattan (L1),Standardization,-1,0.0024516510671589
I1I2I3,Statistics,Manhattan (L1),Rank,-1,0.0071428571428571
I1I2I3,Statistics,Euclidean (L2),Aucune,-1,0.0027357642357642
I1I2I3,Statistics,Euclidean (L2),Probability,-1,0.0020462176153151
I1I2I3,Statistics,Euclidean (L2),Magnitude,-1,0.0026626650660264
I1I2I3,Statistics,Euclidean (L2),Min-Max,-1,0.0025203031617505
I1I2I3,Statistics,Euclidean (L2),Standardization,-1,0.0024646781789638
I1I2I3,Statistics,Euclidean (L2),Rank,-1,0.0071428571428571
I1I2I3,Statistics,Chebyshev,Aucune,-1,0.0026645021645021
I1I2I3,Statistics,Chebyshev,Probability,-1,0.0027583647879214
I1I2I3,Statistics,Chebyshev,Magnitude,-1,0.0026496212121212
I1I2I3,Statistics,Chebyshev,Min-Max,-1,0.0023750597228858
I1I2I3,Statistics,Chebyshev,Standardization,-1,0.0021287516578958
I1I2I3,Statistics,Chebyshev,Rank,-1,0.0071428571428571
I1I2I3,Statistics,Minkowski,Aucune,-1,0.0027257448433919
I1I2I3,Statistics,Minkowski,Probability,-1,0.0028185306756735
I1I2I3,Statistics,Minkowski,Magnitude,-1,0.002636730715678
I1I2I3,Statistics,Minkowski,Min-Max,-1,0.0020549166534684
I1I2I3,Statistics,Minkowski,Standardization,-1,0.0018906062131252
I1I2I3,Statistics,Minkowski,Rank,-1,0.0071428571428571
I1I2I3,Statistics,Khi2,Aucune,-1,0.0071428571428571
I1I2I3,Statistics,Khi2,Probability,-1,0.0071428571428571
I1I2I3,Statistics,Khi2,Magnitude,-1,0.0071428571428571
I1I2I3,Statistics,Khi2,Min-Max,-1,0.0071428571428571
I1I2I3,Statistics,Khi2,Standardization,-1,0.0019215450310559
I1I2I3,Statistics,Khi2,Rank,-1,0.0071428571428571
I1I2I3,Statistics,Histogram Intersection,Aucune,-1,0.000137544765115
I1I2I3,Statistics,Histogram Intersection,Probability,-1,0.0001390601051931
I1I2I3,Statistics,Histogram Intersection,Magnitude,-1,0.000136532181718
I1I2I3,Statistics,Histogram Intersection,Min-Max,-1,0.0001756483570871
I1I2I3,Statistics,Histogram Intersection,Standardization,-1,0.0001440533228845
I1I2I3,Statistics,Histogram Intersection,Rank,-1,0.0003592970795405
I1I2I3,Local Binary Pattern,Manhattan (L1),Aucune,-1,0.0020606020915339
I1I2I3,Local Binary Pattern,Manhattan (L1),Probability,-1,0.0020606020915339
I1I2I3,Local Binary Pattern,Manhattan (L1),Magnitude,-1,0.0024823387051647
I1I2I3,Local Binary Pattern,Manhattan (L1),Min-Max,-1,0.002458061712299
I1I2I3,Local Binary Pattern,Manhattan (L1),Standardization,-1,0.0025788497217068
I1I2I3,Local Binary Pattern,Manhattan (L1),Rank,-1,0.0022880386234423
I1I2I3,Local Binary Pattern,Euclidean (L2),Aucune,-1,0.0021066242099676
I1I2I3,Local Binary Pattern,Euclidean (L2),Probability,-1,0.0021066242099676
I1I2I3,Local Binary Pattern,Euclidean (L2),Magnitude,-1,0.0022605311355311
I1I2I3,Local Binary Pattern,Euclidean (L2),Min-Max,-1,0.004896574014221
I1I2I3,Local Binary Pattern,Euclidean (L2),Standardization,-1,0.0025119047619047
I1I2I3,Local Binary Pattern,Euclidean (L2),Rank,-1,0.0022873045322024
I1I2I3,Local Binary Pattern,Chebyshev,Aucune,-1,0.002258433001467
I1I2I3,Local Binary Pattern,Chebyshev,Probability,-1,0.002258433001467
I1I2I3,Local Binary Pattern,Chebyshev,Magnitude,-1,0.0044557823129251
I1I2I3,Local Binary Pattern,Chebyshev,Min-Max,-1,0.002438073055309
I1I2I3,Local Binary Pattern,Chebyshev,Standardization,-1,0.0024115646258503
I1I2I3,Local Binary Pattern,Chebyshev,Rank,-1,0.0027003719689791
I1I2I3,Local Binary Pattern,Minkowski,Aucune,-1,0.0020846163026614
I1I2I3,Local Binary Pattern,Minkowski,Probability,-1,0.0020846163026614
I1I2I3,Local Binary Pattern,Minkowski,Magnitude,-1,0.0044974937343358
I1I2I3,Local Binary Pattern,Minkowski,Min-Max,-1,0.0021806722689075
I1I2I3,Local Binary Pattern,Minkowski,Standardization,-1,0.0021708410636982
I1I2I3,Local Binary Pattern,Minkowski,Rank,-1,0.0022946720059182
I1I2I3,Local Binary Pattern,Khi2,Aucune,-1,0.0071428571428571
I1I2I3,Local Binary Pattern,Khi2,Probability,-1,0.0071428571428571
I1I2I3,Local Binary Pattern,Khi2,Magnitude,-1,0.0071428571428571
I1I2I3,Local Binary Pattern,Khi2,Min-Max,-1,0.0071428571428571
I1I2I3,Local Binary Pattern,Khi2,Standardization,-1,0.0016637804557742
I1I2I3,Local Binary Pattern,Khi2,Rank,-1,0.0024203463203463
I1I2I3,Local Binary Pattern,Histogram Intersection,Aucune,-1,0.0001581014378605
I1I2I3,Local Binary Pattern,Histogram Intersection,Probability,-1,0.0001581014378605
I1I2I3,Local Binary Pattern,Histogram Intersection,Magnitude,-1,0.0005634763786937
I1I2I3,Local Binary Pattern,Histogram Intersection,Min-Max,-1,0.0001317262328378
I1I2I3,Local Binary Pattern,Histogram Intersection,Standardization,-1,0.0001582032560817
I1I2I3,Local Binary Pattern,Histogram Intersection,Rank,-1,0.0004194243581998
I1I2I3,Haralick,Manhattan (L1),Aucune,-1,0.0016492094491558
I1I2I3,Haralick,Manhattan (L1),Probability,-1,0.0017001714482685
I1I2I3,Haralick,Manhattan (L1),Magnitude,-1,0.0016017381954026
I1I2I3,Haralick,Manhattan (L1),Min-Max,-1,0.0021332185617899
I1I2I3,Haralick,Manhattan (L1),Standardization,-1,0.0016698920990053
I1I2I3,Haralick,Manhattan (L1),Rank,-1,0.0045421245421245
I1I2I3,Haralick,Euclidean (L2),Aucune,-1,0.0016380782423035
I1I2I3,Haralick,Euclidean (L2),Probability,-1,0.0017511017511017
I1I2I3,Haralick,Euclidean (L2),Magnitude,-1,0.0016135410147627
I1I2I3,Haralick,Euclidean (L2),Min-Max,-1,0.001656543376158
I1I2I3,Haralick,Euclidean (L2),Standardization,-1,0.0016144042903992
I1I2I3,Haralick,Euclidean (L2),Rank,-1,0.0024285714285714
I1I2I3,Haralick,Chebyshev,Aucune,-1,0.0018733485499462
I1I2I3,Haralick,Chebyshev,Probability,-1,0.0016553021813532
I1I2I3,Haralick,Chebyshev,Magnitude,-1,0.0016488832941129
I1I2I3,Haralick,Chebyshev,Min-Max,-1,0.0016503722701201
I1I2I3,Haralick,Chebyshev,Standardization,-1,0.0016493980946277
I1I2I3,Haralick,Chebyshev,Rank,-1,0.0016275174919527
I1I2I3,Haralick,Minkowski,Aucune,-1,0.0017411950271111
I1I2I3,Haralick,Minkowski,Probability,-1,0.0016092369620301
I1I2I3,Haralick,Minkowski,Magnitude,-1,0.0016064145240059
I1I2I3,Haralick,Minkowski,Min-Max,-1,0.0016618665896061
I1I2I3,Haralick,Minkowski,Standardization,-1,0.0016065016315311
I1I2I3,Haralick,Minkowski,Rank,-1,0.0031002747252747
I1I2I3,Haralick,Khi2,Aucune,-1,0.0071428571428571
I1I2I3,Haralick,Khi2,Probability,-1,0.0071428571428571
I1I2I3,Haralick,Khi2,Magnitude,-1,0.0071428571428571
I1I2I3,Haralick,Khi2,Min-Max,-1,0.0071428571428571
I1I2I3,Haralick,Khi2,Standardization,-1,0.0017194187391555
I1I2I3,Haralick,Khi2,Rank,-1,0.0034644051600573
I1I2I3,Haralick,Histogram Intersection,Aucune,-1,0.0002964843471978
I1I2I3,Haralick,Histogram Intersection,Probability,-1,0.0006966147534557
I1I2I3,Haralick,Histogram Intersection,Magnitude,-1,0.0002021121414142
I1I2I3,Haralick,Histogram Intersection,Min-Max,-1,0.0002961426974584
I1I2I3,Haralick,Histogram Intersection,Standardization,-1,0.0071428571428571
I1I2I3,Haralick,Histogram Intersection,Rank,-1,0.0001456853902117
I1I2I3,CNN (VGG-16),Manhattan (L1),Aucune,-1,0.0017228735770402
I1I2I3,CNN (VGG-16),Manhattan (L1),Probability,-1,0.0037529375386518
I1I2I3,CNN (VGG-16),Manhattan (L1),Magnitude,-1,0.0038553113553113
I1I2I3,CNN (VGG-16),Manhattan (L1),Min-Max,-1,0.0036182897562207
I1I2I3,CNN (VGG-16),Manhattan (L1),Standardization,-1,0.0042551020408163
I1I2I3,CNN (VGG-16),Manhattan (L1),Rank,-1,0.0022879818594104
I1I2I3,CNN (VGG-16),Euclidean (L2),Aucune,-1,0.0016750477330561
I1I2I3,CNN (VGG-16),Euclidean (L2),Probability,-1,0.0033772893772893
I1I2I3,CNN (VGG-16),Euclidean (L2),Magnitude,-1,0.0033503401360544
I1I2I3,CNN (VGG-16),Euclidean (L2),Min-Max,-1,0.0018354591836734
I1I2I3,CNN (VGG-16),Euclidean (L2),Standardization,-1,0.0033320251177394
I1I2I3,CNN (VGG-16),Euclidean (L2),Rank,-1,0.002875816993464
I1I2I3,CNN (VGG-16),Chebyshev,Aucune,-1,0.0020805053173474
I1I2I3,CNN (VGG-16),Chebyshev,Probability,-1,0.0020805053173474
I1I2I3,CNN (VGG-16),Chebyshev,Magnitude,-1,0.0020805053173474
I1I2I3,CNN (VGG-16),Chebyshev,Min-Max,-1,0.0032648202137998
I1I2I3,CNN (VGG-16),Chebyshev,Standardization,-1,0.0021366941945026
I1I2I3,CNN (VGG-16),Chebyshev,Rank,-1,0.0018569207299184
I1I2I3,CNN (VGG-16),Minkowski,Aucune,-1,0.0032738095238095
I1I2I3,CNN (VGG-16),Minkowski,Probability,-1,0.0043067226890756
I1I2I3,CNN (VGG-16),Minkowski,Magnitude,-1,0.0029080160077613
I1I2I3,CNN (VGG-16),Minkowski,Min-Max,-1,0.0027111459968602
I1I2I3,CNN (VGG-16),Minkowski,Standardization,-1,0.0024927849927849
I1I2I3,CNN (VGG-16),Minkowski,Rank,-1,0.0022827038861521
I1I2I3,CNN (VGG-16),Khi2,Aucune,-1,0.0071428571428571
I1I2I3,CNN (VGG-16),Khi2,Probability,-1,0.0071428571428571
I1I2I3,CNN (VGG-16),Khi2,Magnitude,-1,0.0071428571428571
I1I2I3,CNN (VGG-16),Khi2,Min-Max,-1,0.0071428571428571
I1I2I3,CNN (VGG-16),Khi2,Standardization,-1,0.001925365466349
I1I2I3,CNN (VGG-16),Khi2,Rank,-1,0.0020810159228526
I1I2I3,CNN (VGG-16),Histogram Intersection,Aucune,-1,0.000134229453865
I1I2I3,CNN (VGG-16),Histogram Intersection,Probability,-1,0.0001410777462266
I1I2I3,CNN (VGG-16),Histogram Intersection,Magnitude,-1,0.0001362817714171
I1I2I3,CNN (VGG-16),Histogram Intersection,Min-Max,-1,0.0019028574317331
I1I2I3,CNN (VGG-16),Histogram Intersection,Standardization,-1,0.001973405631041
I1I2I3,CNN (VGG-16),Histogram Intersection,Rank,-1,0.0001422651974169
RGB Normalisé,Histogram,Manhattan (L1),Aucune,-1,0.0036394557823129
RGB Normalisé,Histogram,Manhattan (L1),Probability,-1,0.0034259549973835
RGB Normalisé,Histogram,Manhattan (L1),Magnitude,-1,0.0034654677473826
RGB Normalisé,Histogram,Manhattan (L1),Min-Max,-1,0.0036213634389926
RGB Normalisé,Histogram,Manhattan (L1),Standardization,-1,0.0036213634389926
RGB Normalisé,Histogram,Manhattan (L1),Rank,-1,0.0023694477791116
RGB Normalisé,Histogram,Euclidean (L2),Aucune,-1,0.0036317254174397
RGB Normalisé,Histogram,Euclidean (L2),Probability,-1,0.0036213634389926
RGB Normalisé,Histogram,Euclidean (L2),Magnitude,-1,0.0034785062961354
RGB Normalisé,Histogram,Euclidean (L2),Min-Max,-1,0.0036213634389926
RGB Normalisé,Histogram,Euclidean (L2),Standardization,-1,0.0025753851882884
RGB Normalisé,Histogram,Euclidean (L2),Rank,-1,0.0031949058693244
RGB Normalisé,Histogram,Chebyshev,Aucune,-1,0.0036355007119126
RGB Normalisé,Histogram,Chebyshev,Probability,-1,0.0026956782713085
RGB Normalisé,Histogram,Chebyshev,Magnitude,-1,0.0036213634389926
RGB Normalisé,Histogram,Chebyshev,Min-Max,-1,0.0036213634389926
RGB Normalisé,Histogram,Chebyshev,Standardization,-1,0.0034785062961354
RGB Normalisé,Histogram,Chebyshev,Rank,-1,0.0033904133500907
RGB Normalisé,Histogram,Minkowski,Aucune,-1,0.0036394557823129
RGB Normalisé,Histogram,Minkowski,Probability,-1,0.0029305555555555
RGB Normalisé,Histogram,Minkowski,Magnitude,-1,0.0034335491828553
RGB Normalisé,Histogram,Minkowski,Min-Max,-1,0.0036213634389926
RGB Normalisé,Histogram,Minkowski,Standardization,-1,0.0036213634389926
RGB Normalisé,Histogram,Minkowski,Rank,-1,0.0017120726339316
RGB Normalisé,Histogram,Khi2,Aucune,-1,0.0071428571428571
RGB Normalisé,Histogram,Khi2,Probability,-1,0.0071428571428571
RGB Normalisé,Histogram,Khi2,Magnitude,-1,0.0071428571428571
RGB Normalisé,Histogram,Khi2,Min-Max,-1,0.0071428571428571
RGB Normalisé,Histogram,Khi2,Standardization,-1,0.0029305555555555
RGB Normalisé,Histogram,Khi2,Rank,-1,0.003221630845029
RGB Normalisé,Histogram,Histogram Intersection,Aucune,-1,0.0001434989156069
RGB Normalisé,Histogram,Histogram Intersection,Probability,-1,0.0001729741609399
RGB Normalisé,Histogram,Histogram Intersection,Magnitude,-1,0.000177585410406
RGB Normalisé,Histogram,Histogram Intersection,Min-Max,-1,0.0001734541916619
RGB Normalisé,Histogram,Histogram Intersection,Standardization,-1,0.0036213634389926
RGB Normalisé,Histogram,Histogram Intersection,Rank,-1,0.003344871281846
RGB Normalisé,Histogram (HSV/HSL),Manhattan (L1),Aucune,-1,0.0
RGB Normalisé,Histogram (HSV/HSL),Manhattan (L1),Probability,-1,0.0
RGB Normalisé,Histogram (HSV/HSL),Manhattan (L1),Magnitude,-1,0.0
RGB Normalisé,Histogram (HSV/HSL),Manhattan (L1),Min-Max,-1,0.0
RGB Normalisé,Histogram (HSV/HSL),Manhattan (L1),Standardization,-1,0.0
RGB Normalisé,Histogram (HSV/HSL),Manhattan (L1),Rank,-1,0.0
RGB Normalisé,Histogram (HSV/HSL),Euclidean (L2),Aucune,-1,0.0
